Timestamp,Gould Library - Gould Library - Electricity (kWh),Gould Library - Gould Library - Steam (kBTU),Gould Library - Gould Library - Water (gal),Hulings Hall - Hulings Hall - Electricity (kWh),Hulings Hall - Hulings Hall - Steam (kBTU),Hulings Hall - Hulings Hall - Steam Condensate (kBTU),Hulings Hall - Hulings Hall - Water (gal),Language & Dining Center - LDC - Electricity (kWh),Language & Dining Center - LDC - Steam Condensate (kBTU),Olin Hall - Olin Hall  - Steam Condensate (kBTU),Olin Hall - Olin Hall - Electricity (kWh),Olin Hall - Olin Hall - Steam (kBTU),Olin Hall - Olin Hall - Water (gal),Recreation Center - Recreation Center - Electricity (kWh),Recreation Center - Recreation Center - Steam (new) (kBTU),Recreation Center - Recreation Center - Steam (Old Meter) (kBTU),Recreation Center - Recreation Center - Water (gal),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Electricity (kWh),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Steam (kBTU),Sayles-Hill Campus Center - Sayles-Hill Campus Center - Water (gal)
11/4/16 01:15,18,0.04005,0,32.125,72.04066,243.25734,20,5.62,405.4289,162.17156,15,0.05006,1,9,324.34312,,0,12,0.01001,30
11/4/16 01:30,15,0.04005,0,32.125,72.0707,324.34312,30,5.44,81.08578,0,15,0.06008,12,8.25,891.94359,,0,12,0,10
11/4/16 01:45,14,0.05006,0,32.25,72.05067,0,20,5.25,162.17156,81.08578,13.5,0.06008,1,9,324.34312,,0,12,0.01001,10
11/4/16 02:00,14,0.20025,0,32.875,98.24363,324.34312,20,5.25,81.08578,162.17156,10.5,0.09011,0,9,810.85781,,0,11,0,10
11/4/16 02:15,14,0.05006,0,30,75.31478,0,20,5.44,0,0,12,0.07009,0,9,729.77203,,0,10,0.01001,10
11/4/16 02:30,12,0.04005,0,31.375,75.32479,243.25734,20,5.06,0,162.17156,10.5,0.0801,1,8.25,324.34312,,0,9,0.01001,10
11/4/16 02:45,11,0.05006,0,30.75,75.31478,324.34312,20,5.06,0,81.08578,10.5,0.07009,0,9,648.68625,,0,10,0,20
11/4/16 03:00,8,0.23029,0,30.625,118.34893,0,20,4.69,0,0,12,0.12015,1,9,324.34312,,0,9,0.01001,0
11/4/16 03:15,7,0.05006,0,32.25,78.91931,324.34312,20,5.44,0,162.17156,10.5,0.0801,0,9,810.85781,,1,10,0.37046,10
11/4/16 03:30,7,0.04005,0,29.875,78.89929,243.25734,20,5.06,81.08578,81.08578,10.5,0.0801,0,8.25,891.94359,,0,10,0.19024,10
11/4/16 03:45,8,0.05006,0,31.375,78.89929,0,20,5.06,0,162.17156,10.5,0.07009,11,9,324.34312,,0,9,0,0
11/4/16 04:00,7,0.26033,0,30.75,142.01872,324.34312,20,5.44,0,0,12,0.14018,0,12.75,891.94359,,0,9,0.01001,10
11/4/16 04:15,7,0.05006,0,31.375,82.84425,0,20,5.44,0,81.08578,10.5,0.0801,1,17.25,243.25734,,0,10,0,10
11/4/16 04:30,7,0.05006,0,33,82.85426,243.25734,20,5.43,81.08578,162.17156,10.5,0.09011,0,17.25,891.94359,,0,9,0.03004,10
11/4/16 04:45,8,0.06008,10,30.625,82.84425,324.34312,20,5.25,81.08578,0,10.5,0.0801,0,17.25,810.85781,,0,9,0.01001,10
11/4/16 05:00,11,0.29036,10,30.75,170.06401,0,20,5.44,0,162.17156,12,0.1602,1,16.5,324.34312,,0,9,0,0
11/4/16 05:15,15,0.05006,0,32.125,87.20974,324.34312,20,5.81,81.08578,81.08578,10.5,0.09011,0,17.25,729.77203,,9,11,0,10
11/4/16 05:30,16,0.06008,10,32.25,87.19973,0,30,6.19,81.08578,162.17156,10.5,0.09011,0,17.25,973.02937,,4,11,0.05006,10
11/4/16 05:45,15,0.05006,0,34.375,87.19973,324.34312,10,5.81,0,0,12,0.0801,4,21,243.25734,,0,12,0,30
11/4/16 06:00,16,0.34043,20,31.375,203.57618,243.25734,30,6.75,162.17156,81.08578,13.5,0.20025,11,21,810.85781,,11,13,0,0
11/4/16 06:15,18,0.05006,10,32.25,92.05585,0,20,8.07,324.34312,162.17156,13.5,0.09011,34,22.5,243.25734,,0,15,0.01001,10
11/4/16 06:30,17,0.06008,0,32.125,92.06586,324.34312,20,8.43,0,81.08578,15,0.10013,11,23.25,810.85781,,1,15,0.04005,10
11/4/16 06:45,17,0.05006,0,32.875,92.04583,324.34312,20,7.88,0,162.17156,13.5,0.09011,3,23.25,891.94359,,1,15,0.01001,10
11/4/16 07:00,17,0.38048,0,33.75,243.67665,0,20,9,648.68625,0,12,0.2403,11,23.25,243.25734,,4,16,0,10
11/4/16 07:15,22,0.06008,0,34.375,106.34382,243.25734,20,9.37,324.34312,81.08578,13.5,0.10013,23,23.25,810.85781,,0,15,0,20
11/4/16 07:30,23,1.40176,10,39.75,111.99093,324.34312,20,10.13,324.34312,324.34312,13.5,8.49068,11,23.25,243.25734,,14,16,1.13142,10
11/4/16 07:45,22,2.39301,0,37.375,111.18992,324.34312,30,11.44,162.17156,81.08578,13.5,0.10013,4,23.25,729.77203,,5,15,0.01001,0
11/4/16 08:00,22,2.47311,0,39,308.62838,243.25734,20,11.06,324.34312,162.17156,13.5,0.81102,33,22.5,891.94359,,5,15,0,20
11/4/16 08:15,23,0.26033,0,39.625,118.11864,324.34312,30,11.06,324.34312,81.08578,15,0.10013,11,21,243.25734,,27,17,0.01001,20
11/4/16 08:30,24,0.06008,20,39,105.59288,324.34312,30,12.56,324.34312,162.17156,16.5,0.10013,16,21,891.94359,,8,19,0.14018,10
11/4/16 08:45,23,0.05006,10,38.875,114.84452,243.25734,20,14.07,324.34312,162.17156,16.5,0.11014,19,20.25,810.85781,,128,18,0.01001,10
11/4/16 09:00,24,1.0313,10,39.625,358.03055,0,40,12.56,162.17156,81.08578,16.5,0.93117,13,21,324.34312,,4,18,0.01001,30
11/4/16 09:15,23,0.66083,20,42,123.5655,324.34312,430,11.44,243.25734,162.17156,21,0.12015,23,20.25,729.77203,,6,19,0,40
11/4/16 09:30,24,0.05006,10,41.875,119.73067,324.34312,320,11.81,162.17156,81.08578,19.5,0.11014,67,21,810.85781,,7,20,0.1602,40
11/4/16 09:45,24,0.06008,40,41.125,118.85958,243.25734,320,12.37,162.17156,0,19.5,0.11014,93,21,324.34312,,14,19,0.01001,50
11/4/16 10:00,24,1.08136,40,39.625,434.73708,324.34312,430,12.19,0,162.17156,19.5,1.09137,25,20.25,810.85781,,8,20,0.01001,40
11/4/16 10:15,25,0.06008,20,41.25,120.98225,324.34312,230,12.19,243.25734,81.08578,19.5,0.12015,37,20.25,891.94359,,7,21,0.01001,60
11/4/16 10:30,24,0.07009,20,41.875,118.35895,0,430,11.25,81.08578,0,19.5,0.12015,35,18,405.4289,,6,20,0.18023,90
11/4/16 10:45,24,0.05006,30,41.125,119.47034,243.25734,260,12,0,162.17156,19.5,0.12015,47,18,891.94359,,8,19,0.01001,40
11/4/16 11:00,26,1.2716,100,41.125,528.97567,0,170,12.19,405.4289,0,19.5,1.29163,69,18.75,891.94359,,10,20,0.01001,50
11/4/16 11:15,24,0.07009,40,41.125,127.47041,324.34312,50,12.37,0,162.17156,18,0.11014,37,18.75,243.25734,,5,20,0.01001,50
11/4/16 11:30,26,0.07009,70,42,127.48042,0,160,12.75,405.4289,0,21,0.09011,24,18.75,891.94359,,10,20,0.21027,90
11/4/16 11:45,25,0.07009,40,41.125,127.48042,324.34312,40,13.31,405.4289,81.08578,18,0.10013,12,18.75,324.34312,,39,19,0.01001,90
11/4/16 12:00,25,1.50189,50,41.125,648.99671,0,50,12.19,162.17156,0,19.5,1.48186,62,18.75,891.94359,,39,19,0.01001,60
11/4/16 12:15,26,0.0801,10,40.375,138.13383,0,50,13.13,0,162.17156,21,0.10013,24,18.75,810.85781,,140,19,0.01001,50
11/4/16 12:30,25,0.09011,40,41.875,138.11381,243.25734,50,14.06,243.25734,0,19.5,0.10013,22,18.75,324.34312,,38,19,0.25032,60
11/4/16 12:45,25,0.0801,10,41.125,138.08377,0,50,13.87,0,81.08578,19.5,0.11014,3,18,891.94359,,8,19,0.01001,60
11/4/16 13:00,25,1.80227,30,42.625,804.65259,324.34312,50,13.5,81.08578,81.08578,21,1.78224,24,18.75,729.77203,,27,20,0.01001,40
11/4/16 13:15,25,0.09011,70,41.125,150.65959,0,50,14.82,0,81.08578,21,0.10013,126,18.75,486.51469,,15,19,0.01001,80
11/4/16 13:30,25,0.09011,30,42.625,150.65959,0,50,14.06,0,81.08578,19.5,0.11014,12,18.75,810.85781,,24,20,0.31039,40
11/4/16 13:45,25,0.09011,10,42.75,150.64958,243.25734,50,13.5,0,0,21,0.11014,24,19.5,324.34312,,21,19,0.01001,50
11/4/16 14:00,26,2.19276,20,40.375,1010.792,0,50,13.5,0,162.17156,21,2.18275,36,19.5,729.77203,,10,20,0.01001,100
11/4/16 14:15,25,0.09011,40,44.875,165.72856,0,50,12.75,0,0,21,0.14018,47,18.75,891.94359,,10,20,0.01001,50
11/4/16 14:30,26,0.10013,30,41.875,165.69852,324.34312,50,12.19,0,81.08578,19.5,0.13017,94,18.75,243.25734,,11,19,0.39049,30
11/4/16 14:45,26,0.10013,20,41.875,165.71854,0,150,11.62,0,0,19.5,0.1602,22,18,810.85781,,121,20,0.01001,40
11/4/16 15:00,28,2.71341,20,41.875,1290.66419,0,50,11.25,0,162.17156,21,2.74345,14,18.75,324.34312,,43,19,0.02003,30
11/4/16 15:15,29,0.10013,10,41.875,184.1217,0,40,11.25,324.34312,0,19.5,0.17022,24,19.5,891.94359,,34,19,0.01001,30
11/4/16 15:30,29,0.09011,50,44.25,184.14173,324.34312,50,11.06,0,81.08578,19.5,0.14018,36,19.5,891.94359,,52,20,0.50063,50
11/4/16 15:45,29,0.09011,30,41.875,184.13172,0,50,10.88,0,0,21,0.14018,12,21,324.34312,,33,19,0.01001,60
11/4/16 16:00,29,3.40428,20,41.875,1682.40717,0,20,11.62,0,162.17156,19.5,3.48439,12,21,810.85781,,21,20,0.02003,60
11/4/16 16:15,29,0.10013,30,41.125,207.15068,243.25734,30,11.25,0,0,21,0.18023,0,21,243.25734,,111,18,0.01001,30
11/4/16 16:30,28,0.10013,20,40.375,207.12064,0,30,12,0,162.17156,19.5,0.17022,3,21.75,973.02937,,15,20,0.64081,20
11/4/16 16:45,30,0.10013,10,41.875,207.15068,0,30,11.63,0,0,19.5,0.1602,12,21.75,973.02937,,22,18,0.02003,20
11/4/16 17:00,29,4.41556,20,42,2251.85376,324.34312,20,11.81,81.08578,81.08578,21,4.50567,24,21.75,243.25734,,43,18,0.02003,20
11/4/16 17:15,29,0.11014,30,38.875,236.74793,0,30,10.31,0,0,16.5,0.18023,23,21.75,1054.11515,,123,17,0.01001,50
11/4/16 17:30,28,0.11014,10,38.125,236.71789,0,30,11.07,81.08578,162.17156,18,0.1602,24,21,891.94359,,59,16,0.86108,30
11/4/16 17:45,28,0.11014,0,37.5,236.71789,243.25734,20,11.06,0,0,16.5,0.1602,13,21,324.34312,,192,16,0.02003,20
11/4/16 18:00,28,5.9575,0,37.375,3120.85733,0,30,10.87,324.34312,81.08578,16.5,6.09767,11,21,810.85781,,140,17,0.02003,10
11/4/16 18:15,27,0.13017,10,36,276.18756,0,30,10.88,81.08578,0,16.5,0.22028,1,21,891.94359,,117,15,0.02003,20
11/4/16 18:30,28,0.14018,20,35.875,276.15752,324.34312,20,10.5,162.17156,162.17156,15,0.20025,1,23.25,243.25734,,179,16,1.22154,20
11/4/16 18:45,27,0.13017,0,34.375,276.15752,0,20,10.69,243.25734,0,16.5,0.22028,1,22.5,891.94359,,82,15,19.62469,10
11/4/16 19:00,28,8.40057,10,36.75,4534.86674,0,30,10.12,162.17156,81.08578,15,8.67091,11,21.75,891.94359,,11,16,0.02003,50
11/4/16 19:15,29,0.1602,20,35.875,331.40705,324.34312,20,9.94,243.25734,0,15,0.2403,0,21.75,243.25734,,7,15,0.03004,140
11/4/16 19:30,28,0.1602,10,36,331.43709,0,30,8.81,81.08578,162.17156,15,0.2403,1,22.5,891.94359,,16,16,6.74849,70
11/4/16 19:45,29,0.1602,10,34.375,331.66737,243.25734,20,8.63,405.4289,0,16.5,0.23029,1,22.5,243.25734,,2,15,0.03004,30
11/4/16 20:00,27,12.716,0,35.25,7050.88293,0,30,6.93,243.25734,81.08578,15,13.17658,2,21.75,891.94359,,2,15,0.02003,40
11/4/16 20:15,26,0.19024,10,34.375,414.19122,324.34312,20,6.38,81.08578,162.17156,15,0.28035,0,21,243.25734,,2,15,0.04005,20
11/4/16 20:30,26,0.20025,20,36,414.3314,0,30,5.44,81.08578,0,15,0.28035,1,21.75,729.77203,,36,15,11.26417,30
11/4/16 20:45,25,0.19024,0,33.625,414.19122,0,20,5.62,81.08578,81.08578,13.5,0.29036,1,21.75,891.94359,,46,15,0.02003,10
11/4/16 21:00,24,21.39692,20,33.75,12165.68948,243.25734,30,6,0,0,15,22.22797,0,22.5,243.25734,,32,15,0.04005,40
11/4/16 21:15,24,0.26033,20,35.125,552.30503,0,20,6.19,0,162.17156,15,0.38048,1,21.75,810.85781,,13,14,0.04005,20
11/4/16 21:30,23,0.25032,0,33.75,552.30503,324.34312,30,5.81,162.17156,0,15,0.4005,0,21,729.77203,,2,14,,20
11/4/16 21:45,24,0.26033,20,34.375,552.27499,0,20,5.81,243.25734,162.17156,13.5,0.38048,1,20.25,324.34312,,0,14,0.06008,10
11/4/16 22:00,23,43.17433,0,33.625,25159.89157,324.34312,30,5.07,0,81.08578,15,,1,19.5,729.77203,,0,13,0.06008,20
11/4/16 22:15,23,0.39049,10,33,828.54265,0,30,5.06,0,0,15,0.60076,11,11.25,243.25734,,1,14,0.06008,30
11/4/16 22:30,24,0.4005,10,33.625,828.79296,243.25734,20,4.87,0,162.17156,15,0.56071,1,10.5,810.85781,,0,14,,20
11/4/16 22:45,23,0.48061,20,33.75,828.48257,0,30,4.69,0,0,13.5,0.74093,1,11.25,973.02937,,0,14,0.14017,10
11/4/16 23:00,23,,0,34.375,,0,20,4.5,0,81.08578,15,,12,10.5,324.34312,,0,14,0.1602,40
11/4/16 23:15,22,0.87109,20,33.75,1662.65231,324.34312,30,4.69,0,162.17156,15,1.39175,0,12,891.94359,,0,13,0.1602,30
11/4/16 23:30,23,0.9512,10,33.625,1657.07529,0,20,4.5,0,0,13.5,1.68212,1,11.25,729.77203,,23,14,0.17022,20
11/4/16 23:45,22,0.92116,0,33,1656.91509,324.34312,30,4.69,0,81.08578,15,1.29163,1,10.5,324.34312,,0,14,0.1602,30
11/5/16 00:00,22,,10,33.625,,0,20,4.5,0,162.17156,15,,1,10.5,810.85781,,6,14,,40
11/5/16 00:15,23,0.04005,0,33.625,69.04689,243.25734,30,4.5,0,0,13.5,0.05006,0,8.25,891.94359,,0,13,0.01001,10
11/5/16 00:30,21,0.05006,20,33,69.04689,0,20,4.68,0,81.08578,15,0.05006,1,6.75,324.34312,,1,14,0,20
11/5/16 00:45,22,0.04005,0,32.125,69.03688,324.34312,20,4.5,0,0,13.5,0.05006,0,6.75,729.77203,,0,13,0.01001,30
11/5/16 01:00,21,0.05006,0,32.25,81.04198,0,30,4.88,0,162.17156,12,0.05006,1,6.75,324.34312,,0,13,0,20
11/5/16 01:15,15,0.04005,0,32.125,72.05067,243.25734,20,3.75,0,0,13.5,0.05006,1,9,810.85781,,1,13,0.01001,10
11/5/16 01:30,14,0.04005,0,33,72.04066,0,20,4.12,0,81.08578,12,0.06008,1,9,891.94359,,0,11,0.01001,10
11/5/16 01:45,14,0.04005,0,30,72.03065,324.34312,20,4.13,0,0,12,0.05006,9,8.25,243.25734,,0,12,0,10
11/5/16 02:00,12,0.06008,0,29.125,98.23362,0,20,4.12,0,162.17156,10.5,0.07009,13,9,891.94359,,0,12,0.01001,10
11/5/16 02:15,11,0.05006,0,30,75.31478,324.34312,20,4.13,81.08578,162.17156,9,0.06008,12,9,810.85781,,0,9,0.01001,20
11/5/16 02:30,7,0.05006,0,30.625,75.31478,0,20,4.12,0,0,10.5,0.07009,12,8.25,324.34312,,0,10,0.01001,10
11/5/16 02:45,7,0.04005,0,31.5,75.31478,243.25734,20,4.13,0,81.08578,10.5,0.06008,9,9,891.94359,,0,9,0,0
11/5/16 03:00,7,0.07009,0,29.875,118.33892,324.34312,20,4.12,0,0,9,0.11014,1,9,891.94359,,0,9,0.01001,10
11/5/16 03:15,6,0.04005,0,30,78.89929,0,20,4.88,0,162.17156,9,0.07009,0,9,891.94359,,1,9,0.01001,0
11/5/16 03:30,7,0.04005,0,30,78.89929,324.34312,20,4.69,0,0,10.5,0.0801,0,8.25,324.34312,,0,9,0.01001,10
11/5/16 03:45,6,0.05006,0,31.375,78.89929,0,30,4.87,0,81.08578,9,0.06008,1,9,891.94359,,0,9,0.01001,10
11/5/16 04:00,7,0.0801,0,30.75,142.04875,243.25734,20,4.5,0,162.17156,10.5,0.11014,11,11.25,243.25734,,0,8,0.01001,0
11/5/16 04:15,6,0.04005,0,29.875,82.84425,0,20,4.31,0,0,9,0.07009,0,17.25,648.68625,,2,9,0,10
11/5/16 04:30,7,0.04005,0,30.75,82.86428,324.34312,20,4.5,0,81.08578,9,0.05006,1,16.5,810.85781,,0,8,0.01001,0
11/5/16 04:45,7,0.05006,0,29.875,82.86428,0,20,4.69,0,0,10.5,0.06008,0,17.25,324.34312,,0,9,0.01001,10
11/5/16 05:00,7,0.10013,0,31.5,170.10406,324.34312,20,4.31,0,162.17156,9,0.15019,0,16.5,810.85781,,0,9,0.01001,0
11/5/16 05:15,6,0.05006,0,31.5,87.20974,0,20,4.5,0,0,9,0.06008,0,17.25,324.34312,,0,10,0.01001,10
11/5/16 05:30,7,0.04005,0,29.875,87.21976,243.25734,20,4.88,0,81.08578,9,0.09011,1,17.25,729.77203,,0,11,0.01001,10
11/5/16 05:45,7,0.05006,0,30.75,87.18972,81.08578,20,5.06,0,0,9,0.09011,0,16.5,324.34312,,0,11,0.01001,10
11/5/16 06:00,6,0.12015,0,30.625,203.49608,243.25734,20,5.06,0,162.17156,9,0.18023,0,17.25,810.85781,,0,11,0.01001,0
11/5/16 06:15,7,0.05006,0,30.75,92.04583,324.34312,30,6.38,0,0,9,0.09011,1,17.25,810.85781,,0,11,0,10
11/5/16 06:30,6,0.06008,0,32.25,92.05585,0,20,6.19,0,81.08578,9,0.09011,0,16.5,243.25734,,1,12,0.02003,0
11/5/16 06:45,7,0.06008,0,29.875,92.09589,243.25734,20,6,0,162.17156,9,0.09011,0,17.25,729.77203,,0,11,0,10
11/5/16 07:00,6,0.13017,0,31.5,243.64661,0,20,6.18,0,0,9,0.22028,11,16.5,243.25734,,9,12,0.01001,20
11/5/16 07:15,10,0.05006,0,32.875,97.48267,324.34312,20,7.13,81.08578,81.08578,10.5,0.10013,0,21,810.85781,,1,13,0,10
11/5/16 07:30,14,0.05006,0,36.625,97.47266,81.08578,30,5.19,405.4289,0,9,0.10013,0,20.25,324.34312,,8,15,0.02003,10
11/5/16 07:45,17,0.05006,0,35.25,97.46265,243.25734,20,4.87,324.34312,162.17156,9,0.09011,1,21,810.85781,,0,15,0.01001,10
11/5/16 08:00,16,0.1602,0,34.5,292.39796,243.25734,30,5,0,0,9,0.27034,0,21,729.77203,,0,14,0,10
11/5/16 08:15,20,0.06008,0,33.625,103.55031,0,20,4.5,486.51469,162.17156,10.5,0.10013,0,18.75,729.77203,,4,14,0.01001,10
11/5/16 08:30,20,1.00126,0,35.25,103.55031,324.34312,20,4,0,81.08578,9,0.11014,1,18.75,324.34312,,7,14,0.02003,10
11/5/16 08:45,19,0.37046,0,35.875,103.57034,324.34312,30,4.13,243.25734,0,10.5,0.09011,0,18.75,648.68625,,144,12,0.01001,10
11/5/16 09:00,18,0.28035,0,34.5,352.12312,0,20,4.87,81.08578,162.17156,10.5,0.3204,0,18,810.85781,,57,13,0.01001,10
11/5/16 09:15,21,0.06008,0,35.25,110.46901,243.25734,20,5,0,81.08578,12,0.12015,1,18,891.94359,,33,13,0,0
11/5/16 09:30,21,0.06008,10,36.625,110.46901,0,40,6.25,0,0,13.5,0.11014,0,18,243.25734,,20,13,0.03004,10
11/5/16 09:45,21,0.06008,10,36.75,110.459,324.34312,30,7,0,162.17156,13.5,0.11014,1,18.75,891.94359,,8,14,0,20
11/5/16 10:00,22,0.34043,10,36.625,426.06617,0,30,7,0,0,15,0.39049,0,18,891.94359,,4,15,0.01001,10
11/5/16 10:15,22,0.06008,10,36.75,118.34893,243.25734,30,6.38,81.08578,81.08578,13.5,0.12015,1,17.25,243.25734,,22,15,0,10
11/5/16 10:30,20,0.07009,0,36.625,118.34893,0,30,6.87,0,0,15,0.11014,0,15.75,891.94359,,4,16,0.04005,20
11/5/16 10:45,21,0.06008,10,36,118.34893,0,30,6.88,0,162.17156,13.5,0.11014,8,15.75,891.94359,,4,15,0,10
11/5/16 11:00,21,0.4005,10,35.25,518.96307,324.34312,30,7,81.08578,0,15,0.47059,13,16.5,243.25734,,42,17,0,30
11/5/16 11:15,22,0.07009,10,36.625,127.47041,0,30,6.75,81.08578,81.08578,13.5,0.13017,12,15.75,810.85781,,26,16,0.01001,20
11/5/16 11:30,22,0.07009,30,35.25,127.4604,0,30,7.37,243.25734,0,15,0.12015,23,15.75,243.25734,,8,17,0.04005,10
11/5/16 11:45,22,0.07009,40,35.125,127.4604,243.25734,30,7.38,162.17156,162.17156,15,0.09011,10,15.75,891.94359,,8,15,0,20
11/5/16 12:00,22,0.49062,20,35.25,637.312,0,30,7.37,162.17156,0,13.5,0.54068,1,16.5,243.25734,,106,15,0.01001,30
11/5/16 12:15,22,0.07009,40,35.875,138.08377,324.34312,30,7.75,0,81.08578,15,0.10013,0,15.75,810.85781,,4,16,0.01001,20
11/5/16 12:30,23,0.0801,50,37.5,138.09378,0,30,7.5,243.25734,0,13.5,0.10013,2,15.75,486.51469,,4,15,0.04005,10
11/5/16 12:45,23,0.07009,60,37.5,138.08377,0,40,7.5,81.08578,162.17156,15,0.09011,1,16.5,729.77203,,1,15,0.01001,20
11/5/16 13:00,22,0.60076,30,37.375,790.8352,0,30,6.88,243.25734,0,15,0.68086,0,15.75,729.77203,,21,16,0.01001,20
11/5/16 13:15,24,0.0801,40,37.5,150.62956,324.34312,30,6.37,0,162.17156,15,0.11014,1,16.5,324.34312,,43,15,0,20
11/5/16 13:30,24,0.0801,60,37.375,150.63957,0,30,6.38,81.08578,0,15,0.12015,12,15.75,729.77203,,50,15,0.06008,20
11/5/16 13:45,25,0.0801,60,39,150.63957,0,30,6.25,162.17156,81.08578,15,0.11014,0,16.5,810.85781,,1,14,0.01001,30
11/5/16 14:00,25,0.74093,50,38.125,994.21113,243.25734,40,6.25,81.08578,0,15,0.86108,11,15.75,324.34312,,4,15,0,30
11/5/16 14:15,26,0.09011,70,37.5,165.69852,0,30,6.12,81.08578,0,15,0.13017,1,16.5,891.94359,,7,14,0.01001,50
11/5/16 14:30,28,0.09011,40,37.375,165.6885,0,30,6.63,243.25734,162.17156,15,0.13017,12,16.5,567.60047,,2,15,0.0801,30
11/5/16 14:45,28,0.09011,30,37.5,165.69852,324.34312,30,6.25,0,0,15,0.13017,2,15.75,567.60047,,5,15,0.01001,30
11/5/16 15:00,28,0.93117,40,38.125,1270.34863,0,20,5.87,0,81.08578,15,1.06133,12,16.5,891.94359,,3,15,0.01001,30
11/5/16 15:15,28,0.10013,70,38.25,184.10168,0,140,6,0,0,15,0.13017,11,15.75,243.25734,,3,14,0.01001,30
11/5/16 15:30,28,0.10013,40,36.625,184.10168,0,30,6,0,162.17156,15,0.14018,2,15.75,729.77203,,4,15,0.11014,50
11/5/16 15:45,29,0.10013,20,39,184.11169,324.34312,30,6.88,0,0,15,0.12015,12,16.5,324.34312,,5,15,0.01001,60
11/5/16 16:00,29,1.20151,50,38.875,1656.96515,0,20,6.87,0,81.08578,15,1.38174,0,16.5,891.94359,,10,15,0.01001,40
11/5/16 16:15,29,0.12015,30,39.75,207.11063,0,30,7.5,0,0,15,0.14018,1,16.5,891.94359,,14,14,0.01001,20
11/5/16 16:30,29,0.11014,40,38.125,207.13065,243.25734,30,7.13,0,0,13.5,0.14018,1,16.5,891.94359,,5,13,0.13017,30
11/5/16 16:45,30,0.11014,20,39,207.09061,0,30,7.12,0,162.17156,15,0.14018,0,16.5,243.25734,,17,14,0.02003,30
11/5/16 17:00,30,1.592,20,39,2219.15261,0,20,7,0,0,15,1.83231,2,17.25,729.77203,,17,13,0.01001,30
11/5/16 17:15,30,0.13017,30,38.125,236.69787,0,30,7,0,81.08578,13.5,0.1602,0,16.5,891.94359,,7,13,0.01001,30
11/5/16 17:30,31,0.13017,20,40.5,236.70788,324.34312,20,6.88,0,0,13.5,0.1602,1,16.5,243.25734,,18,14,0.18023,20
11/5/16 17:45,30,0.13017,20,36.625,236.69787,0,30,7.62,81.08578,162.17156,15,0.1602,7,17.25,891.94359,,116,14,0.02003,20
11/5/16 18:00,30,2.19276,30,36,3077.26247,0,30,8.13,162.17156,0,13.5,2.53319,23,16.5,324.34312,,5,14,0.01001,30
11/5/16 18:15,31,0.15019,30,36.625,276.15752,243.25734,20,7.5,0,81.08578,15,0.18023,13,20.25,891.94359,,61,14,0.02003,40
11/5/16 18:30,31,0.15019,10,36,276.18756,0,30,7.37,162.17156,0,13.5,0.19024,13,21.75,243.25734,,44,14,0.26033,10
11/5/16 18:45,31,0.15019,20,36.625,276.14751,0,20,7.5,0,162.17156,13.5,0.19024,3,21,891.94359,,39,13,0.02003,20
11/5/16 19:00,30,3.15397,0,36,4473.84996,324.34312,30,7.5,81.08578,0,13.5,3.64459,11,21,891.94359,,5,15,,20
11/5/16 19:15,31,0.18023,40,35.125,331.39704,0,20,6.25,81.08578,162.17156,15,0.23029,0,20.25,324.34312,,6,14,0.02003,30
11/5/16 19:30,31,0.18023,20,34.5,331.42707,0,30,5.75,324.34312,0,13.5,0.25032,2,21,729.77203,,2,15,6.358,30
11/5/16 19:45,32,0.18023,30,34.375,331.38702,324.34312,20,5.5,243.25734,81.08578,15,0.2403,11,21,810.85781,,2,14,0.02003,20
11/5/16 20:00,31,4.87613,30,36.75,6959.30769,0,20,4.88,0,0,13.5,5.70718,1,17.25,324.34312,,0,14,0.04005,10
11/5/16 20:15,31,0.22028,10,35.125,414.35143,0,30,4.37,162.17156,162.17156,13.5,0.35044,1,6.75,810.85781,,0,14,0.03004,20
11/5/16 20:30,31,0.23029,20,35.25,414.26131,243.25734,20,4,0,0,15,0.33042,1,6.75,243.25734,,0,15,10.62337,20
11/5/16 20:45,31,0.23029,30,34.375,414.27132,0,30,3.88,0,81.08578,13.5,0.38048,1,6.75,729.77203,,1,15,0.03004,30
11/5/16 21:00,29,8.3405,30,34.5,12013.17756,324.34312,20,4.25,0,0,13.5,9.91248,1,6,891.94359,,0,15,0.03004,30
11/5/16 21:15,30,0.30038,30,35.125,552.3651,0,20,4.12,0,162.17156,13.5,0.46058,0,6,324.34312,,0,15,0.04005,10
11/5/16 21:30,28,0.29036,10,33.75,552.38513,0,30,4.13,162.17156,0,13.5,0.48061,1,6.75,891.94359,,0,14,21.28679,10
11/5/16 21:45,28,0.28035,10,33.625,552.30503,243.25734,20,3.75,81.08578,81.08578,13.5,0.48061,1,6.75,243.25734,,0,15,0.06008,20
11/5/16 22:00,26,17.11153,20,34.5,24854.88775,0,30,3.5,0,0,13.5,20.57589,0,6.75,810.85781,,1,14,0.05006,20
11/5/16 22:15,27,0.44055,20,33.625,828.48257,324.34312,20,3.25,0,162.17156,13.5,0.73092,1,6.75,891.94359,,0,14,0.07009,20
11/5/16 22:30,26,0.43054,10,34.5,828.97319,0,30,3,0,0,13.5,0.69087,11,6,243.25734,,0,14,,30
